,OCEANUSDT,AGIXUSDT,Spread,Zscore
435,0.95825803,0.94034913,-0.010301573899999972,-0.11892429732395395
436,0.9556,0.93174877,-0.00410123309999999,2.4720180479609617
437,0.9403,0.9177,-0.004930999999999908,1.9354398166790054
438,0.9407,0.918,-0.0048400000000000665,1.871773793380468
439,0.9504,0.92520005,-0.002556051500000045,2.2605635963817696
440,0.9415,0.917,-0.003010000000000068,1.8417926521159347
441,0.94584055,0.92132605,-0.003125281500000021,1.59555604174541
442,0.95133642,0.9243338,-0.0007273939999999923,1.916475370746073
443,0.93461126,0.90734553,4.5364100000111485e-05,1.816347409312661
444,0.9322,0.9072,-0.0022159999999999958,1.182781823812655
445,0.9309,0.9118,-0.008254000000000095,-0.1406466641068876
446,0.9303,0.9077,-0.004630999999999941,0.6050745322883914
447,0.91969973,0.90008885,-0.007391785500000081,-0.02675248679262018
448,0.925,0.9025,-0.004574999999999996,0.5264019178136247
449,0.9207,0.9003,-0.006609000000000087,0.039246221931633664
450,0.93288695,0.91299802,-0.007501010599999969,-0.2132150258035104
451,0.9167,0.8978,-0.008034000000000097,-0.43219513811617255
452,0.9141,0.8958,-0.008574000000000082,-0.6644702936726796
453,0.9121,0.8955,-0.010264999999999969,-1.2001332177785902
454,0.91483949,0.90013128,-0.012295728400000039,-1.7973546643015095
455,0.91226094,0.89788916,-0.012564894800000004,-1.8233260128582984
456,0.91035193,0.89493546,-0.011431593800000028,-1.4619353550346978
457,0.9132,0.8942,-0.007826,-0.43055506299142565
458,0.91426027,0.89481887,-0.007403166100000136,-0.28297430742780355
459,0.8993,0.87600565,-0.0029858194999999865,0.8887449871547553
460,0.9029,0.8792,-0.0026760000000000117,0.9753710665078459
461,0.9025,0.8772,-0.0010160000000000169,1.3568928314879505
462,0.8769,0.85236733,-0.0010383498999999574,1.288021641036222
463,0.88158422,0.8616944,-0.005961011999999988,0.1024650387823979
464,0.8912,0.87310142,-0.008094462600000019,-0.3960743049567341
465,0.89984172,0.8793,-0.005837280000000056,0.3236314474951849
466,0.90386785,0.88113168,-0.003697780400000017,0.8921879090051921
467,0.89800862,0.8746,-0.0028293799999999925,1.1003954536034777
468,0.8931,0.87110831,-0.004141559300000042,0.6654003994738209
469,0.8912,0.86774124,-0.0025734772000000072,1.0659044952638546
470,0.8901,0.8671,-0.0030130000000000434,0.8754921471836071
471,0.88126128,0.85934303,-0.0038620408999999745,0.5894315577736822
472,0.8819,0.8639,-0.007916999999999952,-0.527512304964726
473,0.8877,0.868,-0.006340000000000012,-0.12439702093379765
474,0.89735247,0.8787,-0.007708530000000158,-0.5576140373716107
475,0.89406651,0.87458766,-0.006758779799999948,-0.3972390878292565
476,0.890907,0.8686,-0.00375100000000006,0.49214561693648845
477,0.88998682,0.86577748,-0.0017639844000000293,1.1990705944849713
478,0.91717046,0.8929,-0.0025165400000000115,0.8036216572249393
479,0.90771047,0.88729283,-0.006201144900000011,-0.837398861893053
480,0.9032258,0.8855,-0.008839200000000047,-1.7454002404775744
481,0.9088,0.8845,-0.002234999999999876,0.9555898223759645
482,0.90836956,0.88445668,-0.0026208204000000013,0.8621458012055045
483,0.9064,0.88,0.0,1.8823945522633678
484,0.91311675,0.88722927,-0.000729398099999945,1.413792695532136
485,0.919,0.8978,-0.005734000000000017,-0.61166422241947
486,0.9336,0.9146,-0.008438000000000057,-1.5744165342684788
487,0.94977233,0.9223,-0.0001966700000000099,1.4604002070907873
488,0.94131395,0.91971272,-0.00599015160000016,-0.5971743271335685
489,0.9341,0.9124,-0.00567200000000001,-0.4524991644528778
490,0.9341,0.9142,-0.007526000000000033,-1.021483980678194
491,0.93645292,0.91448379,-0.005465383700000048,-0.24787611858238393
492,0.9366,0.91522643,-0.006083222900000074,-0.43071798704138975
493,0.92860061,0.90452488,-0.0030600163999999763,0.5822504641335524
494,0.92490063,0.8989,-0.0009663700000001052,1.2180844383916427
495,0.9213,0.8984,-0.0040519999999999445,0.06165782773355203
496,0.91336483,0.89214924,-0.005548887199999908,-0.5206625625536808
497,0.9169897,0.89671024,-0.006621847200000031,-0.8556131256508733
498,0.9225,0.90408369,-0.008706200700000055,-1.4496444745298118
499,0.9199,0.9001,-0.0072029999999999594,-0.8329387397087529
